informativeSNPs	Target
5	contig717597|ECEL1|8
7	contig71904|ATP2B1|8
1	contig720136|KCNJ2|6
4	contig721666|B4GALNT2|11
2	contig722171|SLC22A7|8
4	contig722297|PLA2G6|6
1	contig722697|SLC35F1|8
1	contig723060|DAAM2|3
5	contig72319|MINK1|6
1	contig724472|SPAM1|11
3	contig725138|KYNU|6
1	contig72627|C1orf31|6
1	contig727665|RSPH10B2|8
1	contig729403|PDRG1|8
4	contig72965|LPP|8
5	contig72994|TPD52L2|8
1	contig730519|MME|6
8	contig731224|TMEM132E|8
1	contig731746|PIK3R5|8
1	contig73185|C15orf27|11
1	contig732321|PQLC1|11
1	contig73289|TPRKB|8
3	contig735047|GNG5|7
4	contig735384|UNC79|6
3	contig73796|SLC25A48|6
2	contig74148|IFI35|9
1	contig741601|ZNF770|8
1	contig74173|PBXIP1|11
3	contig742440|PSMA7|8
2	contig74345|TAF1B|6
5	contig744143|SRI|8
2	contig744384|KIF21B|6
2	contig74452|SLC10A3|11
4	contig745642|HGF|11
1	contig747236|ADAM33|6
1	contig747595|MYT1|4
2	contig747929|TAF6L|6
7	contig74869|LPXN|9
1	contig748896|STMN1|6
1	contig750377|DNAH1|6
4	contig751602|FXYD7|11
4	contig752043|C2CD2L|11
4	contig753646|USP43|8
4	contig75411|BLVRB|8
1	contig755358|PDZK1IP1|8
1	contig75581|QKI|6
10	contig75631|DCN|3
2	contig75637|RTF1|6
3	contig756689|ICK|12
1	contig75760|WSB1|6
1	contig75793|CARKD|8
11	contig75853|IL6ST|9
1	contig759791|GABRD|2
11	contig76117|NUDT2|11
1	contig761298|SATB2|6
1	contig761784|UROC1|6
4	contig76191|CYP51A1|6
1	contig76201|PPP2R3B|8
2	contig764579|CNTNAP1|8
4	contig76504|E6E11|OPA
2	contig76537|LSM3|11
11	contig76589|ECM2|8
2	contig766580|CCNB3|11
2	contig767608|PCYOX1L|6
3	contig769455|FOXN4|8
2	contig770238|MAPK8IP2|6
5	contig77080|DDX6|6
1	contig771412|LOC728763|6
1	contig771680|MTNR1A|6
2	contig771942|CLDN6|6
1	contig77209|TMEM222|6
3	contig774252|MED13L|6
1	contig774673|ISG15|11
1	contig77617|HELZ|8
4	contig77647|TGM3|8
1	contig77702|PERP|6
4	contig77843|SLC38A4|8
5	contig77861|CYB561D2|11
10	contig77869|TPD52|11
8	contig77946|METTL6|8
2	contig781570|TPCN1|6
2	contig781821|MAP3K14|6
4	contig78205|GGCT|8
2	contig782187|KIAA1958|6
1	contig78231|PPP2R1A|11
1	contig78280|UBAP2|8
4	contig78301|CAMK2G|6
1	contig783293|FMNL3|6
8	contig78365|CACYBP|6
2	contig78470|VARS|11
2	contig78566|TRAF2|6
2	contig786278|MEN1|8
5	contig787129|ADAM18|11
3	contig78802|TIMM17B|8
3	contig788580|PPFIA4|6
1	contig788671|RIMS1|8
1	contig78881|HDLBP|8
2	contig789497|PREX2|8
2	contig78965|ADAL|8
1	contig78974|HNRNPM|11
1	contig790739|CORIN|8
1	contig79084|WDR48|6
3	contig79133|SERPINE2|11
2	contig79405|GAP43|8
1	contig794478|SLITRK3|6
5	contig794726|TDRD6|11
1	contig79585|GDPD2|8
1	contig79597|PSMF1|11
6	contig79611|DYNC1LI2|6
6	contig79669|ACAA2|6
3	contig79686|IQCK|11
1	contig798250|CSMD1|8
1	contig79876|ZNF664-FAM101A|6
1	contig79953|ZBTB11|9
2	contig79975|EPB41L2|2
1	contig79994|RNF14|8
2	contig80014|GLT8D2|6
3	contig80034|ERAP1|11
3	contig80044|RER1|6
7	contig80110|PKIB|8
4	contig80167|CD55|11
5	contig80174|ZC3H11A|11
1	contig80298|FGFR1OP|8
1	contig803785|WDR65|8
2	contig80507|SAP18|6
4	contig805670|JPH1|8
1	contig805693|KLHL1|6
3	contig806739|EGF|11
3	contig80756|INTS6|6
3	contig809201|NDUFA1|3
2	contig80998|COL12A1|9
8	contig81053|CUTC|8
1	contig81087|SSR1|6
4	contig81113|HNRNPA1|11
1	contig81119|COMMD4|8
1	contig811651|ABCD1|8
3	contig81232|SETDB2|11
6	contig81416|NOLC1|11
3	contig816500|ADAM15|6
2	contig81812|A4GNT|11
2	contig81851|SDCBP|11
2	contig81861|RABEP1|3
1	contig818930|FLAD1|8
8	contig82067|COMMD2|11
2	contig820749|SULT1C4|8
3	contig821559|AGAP2|6
1	contig82219|PHF20L1|8
3	contig82254|GGPS1|6
1	contig823103|FAM57B|6
2	contig826398|ZNF337|11
2	contig827708|PPEF2|11
2	contig828591|MAP1A|8
1	contig829032|C7orf55|11
2	contig82941|ZNF423|11
1	contig82978|STXBP2|11
3	contig83007|LAMTOR1|8
6	contig83058|MCHR2|8
2	contig830862|USP53|2
2	contig83128|SDHAF1|11
3	contig83253|FAF1|11
5	contig832985|NLGN3|8
1	contig83299|KIAA1279|6
3	contig833342|FKBP2|8
6	contig83369|MFF|6
3	contig834949|C8A|6
2	contig836964|INHBB|6
2	contig838742|MXRA8|8
1	contig84057|CSRNP3|11
4	contig84092|NEO1|6
4	contig84112|ARHGEF1|11
10	contig84124|C11orf57|11
3	contig84155|RLF|12
1	contig84169|PDCD4|6
1	contig84345|MTOR|3
1	contig84377|TTC19|6
2	contig84453|FOCAD|8
5	contig844975|RS1|6
1	contig84566|TNNT1|6
2	contig84716|RPA2|6
3	contig84782|DKK2|8
2	contig84837|NAP1L1|1
2	contig849068|KY|8
2	contig849633|DNAH12|8
2	contig849828|DLGAP2|6
2	contig850728|MYPN|8
2	contig85413|LAMC1|7
3	contig85421|SERINC5|11
2	contig85448|XPO6|6
6	contig85468|STARD3|6
2	contig854703|IGSF3|11
1	contig85478|TRPV4|6
4	contig854791|UQCR10|8
3	contig85544|CTTN|8
1	contig85586|HOOK3|8
3	contig85666|XIAP|8
5	contig85926|RPUSD3|8
4	contig85975|ORAOV1|8
2	contig860861|SPRED1|6
2	contig86135|EIF3K|1
2	contig86410|SGSM3|8
1	contig86927|FBLN1|6
5	contig87018|GINS2|6
3	contig87118|ANKRD10|12
2	contig87159|PDE4DIP|11
1	contig87188|WDR70|9
1	contig87270|TRMT2B|6
5	contig87518|UPK2|11
1	contig87533|CD81|6
2	contig87543|UQCC|6
1	contig87568|CHFR|6
3	contig875800|THAP11|11
4	contig87581|MAEA|6
4	contig87648|NAE1|6
2	contig878011|MYO1G|6
3	contig87881|CREM|6
3	contig87981|MRP63|11
5	contig87991|CLCC1|10
7	contig87998|MON2|6
1	contig88020|SLC41A1|7
2	contig880363|TOMM7|11
3	contig88074|ATXN3|6
2	contig884569|ProSAPiP1|6
1	contig88654|MOB3A|6
1	contig88688|RRAS|12
4	contig88728|LOC100509525|11
1	contig88744|BRD3|7
3	contig88758|BRD2|6
2	contig88768|MCFD2|6
3	contig88780|FASTKD2|8
6	contig88828|MYADM|11
4	contig889125|ADH1A|11
2	contig88988|DDX5|9
1	contig88999|RNGTT|5
4	contig890442|NTN1|8
4	contig892208|KIAA1244|6
3	contig89260|GEMIN6|11
4	contig894169|IGDCC3|8
6	contig89681|PCDHGC3|11
2	contig89688|6-Sep|6
5	contig89719|MRC1|8
2	contig89768|C14orf135|11
4	contig89830|SRRT|6
1	contig898493|PROX1|8
3	contig89864|AHNAK|9
1	contig89888|SLC25A20|11
2	contig89920|E10E3|OPA
2	contig89940|CTNNB1|6
2	contig89959|TAPBPL|11
6	contig89968|VBP1|8
3	contig90032|COPS5|8
1	contig90150|C7orf57|6
1	contig901824|RASSF3|6
2	contig901913|PMCH|8
2	contig90263|ERI1|8
1	contig90422|EIF3H|1
4	contig90790|E10G4|OPA
3	contig90858|TP63|6
1	contig90869|JAG1|1
6	contig90922|HDHD1|8
1	contig91129|CCNL2|8
4	contig91161|NSDHL|11
3	contig91218|CDCA2|11
2	contig91279|ENGASE|11
5	contig91429|CRABP2|6
5	contig91519|RTN4|12
6	contig91660|THEM4|11
1	contig918922|KCNMB3|8
3	contig92198|PCGF1|6
3	contig92409|SYNPO2L|9
1	contig92422|IPO7|6
3	contig92431|MYBPC1|11
1	contig92446|ATP6V0B|8
4	contig92470|STK3|11
1	contig92508|NMT2|11
2	contig92516|E6C8|OPA
4	contig92539|RAB6A|6
7	contig92559|BRAT1|8
3	contig92618|JMJD6|6
3	contig92660|GTF3C3|6
1	contig92699|RRM2|8
3	contig92773|LECT2|12
5	contig928122|PDCD5|4
5	contig93178|UGT8|11
3	contig93210|NEXN|6
5	contig93235|EPB41L3|6
1	contig93338|C6orf162|6
2	contig933405|G6PC|8
8	contig93590|RALBP1|6
6	contig93715|ABI3BP|10
3	contig93739|SCP2|11
9	contig93811|ADIPOQ|8
2	contig93892|MED10|6
6	contig93902|WRN|6
1	contig94176|ECHS1|3
7	contig94226|PRCP|11
1	contig94234|UPP1|4
3	contig94261|ST8SIA4|6
2	contig94276|E12G5|OPA
3	contig94289|NT5C1A|11
2	contig94300|LRIF1|9
2	contig94307|TSPAN18|8
10	contig94317|E16C4|OPA
3	contig94326|EPRS|6
4	contig94333|IRF7|8
3	contig94378|ADAR|6
3	contig94517|DAAM1|11
3	contig94607|STMN3|6
1	contig94688|NPRL2|8
9	contig94768|VPS72|11
4	contig94846|BRK1|6
1	contig949464|SLC1A7|3
2	contig957980|CABP7|1
3	contig95827|TRMT112|8
1	contig95935|FN1|11
1	contig95953|GRIA4|7
1	contig95976|PARP9|11
3	contig96001|SRPK1|6
3	contig96011|FRMD4A|6
8	contig96016|E15G5|OPA
8	contig96016|E47G12|OPA
1	contig96026|DZIP1|11
1	contig96099|GDI2|6
1	contig96116|EIF2B2|2
2	contig96144|RBM4B|6
2	contig96396|TCHP|8
1	contig96550|FAP|6
12	contig96565|KPTN|9
2	contig96602|DLG5|8
1	contig96637|P4HA2|11
1	contig96783|TGFB2|8
1	contig968197|FKBP5|6
5	contig98068|NDUFS5|11
8	contig98077|TMED2|8
2	contig98110|CS|6
5	contig98117|FBN2|4
2	contig98122|HSPB7|6
4	contig98141|SAMD9L|11
4	contig98149|CDK16|10
4	contig98179|NINJ2|11
3	contig98185|C6orf130|6
2	contig98205|OLFML2B|11
2	contig98212|COL6A3|11
3	contig98249|MEF2A|6
3	contig98270|SUPT7L|6
1	contig98320|SLMAP|8
1	contig98374|GPCPD1|4
1	contig98395|SCFD2|6
6	contig98405|IL1RL2|11
2	contig98412|SIAE|11
1	contig98457|POLR2B|2
1	contig98467|APBB2|2
2	contig98494|DTX2|11
3	contig98538|ALG11|11
2	contig98581|TMEM106C|6
3	contig98618|MUL1|6
3	contig98645|TP53|8
1	contig98657|ZFAND2A|11
5	contig98662|LYRM5|11
2	contig987149|MAGI3|6
3	contig98790|C14orf169|11
2	contig98834|KPNA2|6
4	contig98888|PTCD1|11
5	contig98995|SAR1B|1
4	contig99656|NDUFV2|6
3	gi194293376|E24C2|OPA
4	gi28200440|Slc4a4|OPA
11	gi3789977|Gnat1|OPA
4	gi62424|Wnt1|OPA
2	Mex_NM_000193_Contig_1|SHH|8
4	Mex_NM_000519_Contig_6|HBE1|11
3	Mex_NM_000785_Contig_3|CYP27B1|6
8	Mex_NM_003282_Contig_3|TNNI2|6
2	Mex_NM_005517_Contig_7|HMGN2|8
1	Mex_NM_005520_Contig_11|HNRNPH1|6
1	Mex_NM_005888_Contig_1|SLC25A3|6
1	Mex_NM_012083_Contig_1|FRAT2|11
1	Mex_NM_018068_Contig_1|PIWIL2|8
2	Mex_NM_019610_Contig_22|RBMX|8
1	Mex_NM_024042_Contig_1|METRN|6
3	Mex_NM_031369_Contig_11|HNRNPD|8
2	Mex_NM_033051_Contig_1|SLC46A2|11
1	Mex_NM_058242_Contig_135|KRT76|7
1	Mex_Nohits_3203_Contig_1|SYNC|8
1	OPA2a|E6E9|OPA
5	Tig_NM_002386_Contig_1|E5A8|OPA
10	Tig_NM_003452_Contig_1|E24C3|OPA
