"Target"	"AverageTargetDepthAcrossHSP"	"max100AverageTargetDepth"	"Length"
"7200"	"contig394611|SNAPC4|11"	6.41133183633968	6.48715698131236	338
"7203"	"contig39473|LAPTM4A|3"	19.5697127101237	22.3728927931758	253
"7208"	"contig39613|SIRT1|11"	14.1703606710309	16.0074538621793	241
"7210"	"contig396227|HOXC13|6"	4.78844052566684	6.06093781159073	278
"7211"	"contig396808|HSPB1|6"	6.09665926091085	8.98003216543327	378
"7212"	"contig396843|RAB3B|8"	5.86875872490172	7.24986221777127	227
"7213"	"contig397555|TSHB|11"	12.2899021199894	14.4249874230681	322
"7214"	"contig397814|DNAAF1|6"	16.609682308591	18.3265383258333	217
"7215"	"contig39833|QARS|3"	5.19928615551372	5.33770510085054	203
"7216"	"contig398652|KIAA0753|11"	7.84754359485266	8.94435695909673	304
"7217"	"contig398681|MMS22L|8"	7.66197012415193	8.09278819265127	252
"7219"	"contig398908|KLHL4|6"	7.7429110718682	8.80692062420091	221
"7222"	"contig399900|MSI2|6"	8.40003689181088	10.0773296342313	328
"7224"	"contig400617|TTC9B|3"	12.0754969124243	14.516266484766	268
"7225"	"contig40078|PKP1|11"	5.80371383177771	6.76460611693236	208
"7227"	"contig401615|SLC2A6|8"	8.26117027053609	9.10574141645564	165
"7229"	"contig401696|GADD45GIP1|11"	5.38918427193124	6.56706196906509	299
"7233"	"contig40362|RAB27B|6"	10.9651300620215	12.7852237440324	282
"7235"	"contig404146|HAPLN1|11"	5.46141330602566	6.56945514934963	299
"7236"	"contig404523|SOCS3|11"	4.00459402299307	5.15291129634982	286
"7237"	"contig404583|SLC12A8|6"	6.18586268291318	7.30609352689636	231
"7239"	"contig404709|CCDC86|11"	7.68696419883697	9.28785707155374	271
"7241"	"contig406111|SLC25A21|11"	7.4420598741952	8.92809477410568	346
"7242"	"contig406144|RAI2|11"	7.45773198657959	9.34450218468927	342
"7243"	"contig406151|FANCM|8"	12.8340848911593	15.3886026905782	291
"7244"	"contig406348|FABP2|9"	13.0796170208913	17.6554074994713	330
"7245"	"contig406557|ATXN1L|8"	9.97094307086073	13.0136354490287	397
"7247"	"contig40701|RBM12|11"	11.0269120582166	12.6978924738982	321
"7248"	"contig407325|SH3RF1|8"	8.37195601362041	10.0012664159336	302
"7251"	"contig408711|CEP78|6"	5.69754879191084	6.60063143606163	305
"7256"	"contig410657|RPS2|6"	34.6920568122786	39.4156833776456	171
"7258"	"contig411062|TTC25|6"	10.1739245547464	11.3889137804502	195
"7259"	"contig41120|LDHA|6"	9.78228751258355	12.4836288012253	312
"7262"	"contig412284|POC1A|11"	9.61304717356484	11.3701990974513	347
"7264"	"contig413251|PCNX|6"	7.04789302992921	8.36128715800655	234
"7265"	"contig413375|ATP5S|6"	12.4818425069671	14.8705837623355	369
"7266"	"contig413459|SCARA5|6"	7.69608208172032	9.42219437231673	340
"7267"	"contig413606|SPR|11"	4.80393820467639	5.83319979620345	288
"7269"	"contig414052|PRKDC|8"	7.76148193284431	8.19837862220473	399
"7271"	"contig415267|VENTX|11"	6.68098090115677	7.85268695556727	299
"7272"	"contig415296|PTTG1|11"	6.33838553525314	6.84934789403782	366
"7275"	"contig417126|C9orf174|11"	10.9685669553193	14.7294678232075	406
"7276"	"contig417158|UST|8"	9.14795878942902	9.93865926214073	156
"7277"	"contig417686|MRPL21|6"	8.61632835040887	9.24581801159219	434
"7279"	"contig418346|PHF12|11"	6.02998264552314	7.47300189480946	330
"7281"	"contig418937|NEURL|6"	8.49134545703078	9.56478453318327	241
"7284"	"contig420092|SLC6A1|6"	10.7197352743109	12.4852700081442	237
"7286"	"contig420888|EDAR|2"	14.1941570619467	16.5117740758265	395
"7287"	"contig421605|TMEM218|8"	8.56326510612332	11.2876441197989	432
"7292"	"contig422505|SST|6"	8.46088241134203	10.3565950969076	260
"7293"	"contig423235|FTSJD2|11"	9.17837106846537	10.0061663229253	163
"7294"	"contig42365|E15E3|OPA"	11.1608004658416	14.2002408914255	393
"7295"	"contig423655|PTH2|11"	4.88021565493372	5.80997966104109	234
"7296"	"contig42402|SETD4|8"	16.6451901640165	18.2119203723773	347
"7297"	"contig42421|RBMXL1|1"	9.15718937164671	9.40954342594881	192
"7298"	"contig424543|S100Z|3"	9.12155967772854	11.1164524282958	316
"7301"	"contig425935|TUT1|6"	8.6060044718666	9.372942323252	302
"7302"	"contig426455|GAN|9"	10.2882882417504	11.8955987079196	249
"7303"	"contig426493|TEX33|12"	6.79243659010088	7.26388293881055	429
"7304"	"contig426700|LIPC|6"	4.43327048750538	5.22551679917036	334
"7307"	"contig427512|NEDD4|6"	9.37411536387011	11.1639963175516	277
"7308"	"contig427778|GSC2|11"	5.56356096248779	6.47043235701655	239
"7310"	"contig428966|CORO2A|8"	11.6403315109202	14.4805274179273	381
"7313"	"contig429621|RAB43|6"	5.89969935444501	6.81651627205836	185
"7314"	"contig430814|CYFIP2|6"	7.43507962662858	9.79225963535673	399
"7316"	"contig430960|OTOS|11"	8.93889024005231	10.5643805024189	278
"7318"	"contig431828|MORN5|6"	11.8835457148078	13.2157665396704	361
"7319"	"contig432354|ZFYVE26|8"	5.47892515622199	5.63954990699527	266
"7321"	"contig43258|ATG4B|7"	9.51716841048885	11.4649600044431	318
"7323"	"contig434047|RPL35|2"	4.09725649788201	5.53389389571657	281
"7324"	"contig435673|FAM163A|6"	9.54676140336648	13.0591566719037	439
"7325"	"contig43660|WFS1|11"	7.662751127097	9.26810698121891	227
"7326"	"contig437134|ATP6V1G3|8"	10.5989638006375	12.0445199724256	279
"7327"	"contig43717|PLK1S1|8"	8.03171110823026	8.61129301444728	299
"7333"	"contig440194|FABP4|8"	15.1669225240889	22.9215333827775	287
"7334"	"contig440799|UBN2|6"	6.28801020289394	7.681742226842	288
"7338"	"contig442362|USP37|6"	6.30016589581228	6.42405323333618	164
"7340"	"contig44319|SFPQ|8"	3.42418492671519	5.07806572725309	400
"7341"	"contig443201|SLIRP|6"	8.11725866256907	8.20902958093037	238
"7342"	"contig443744|BGLAP|8"	10.9192102804816	12.393592964932	302
"7343"	"contig44401|ETFB|11"	4.76803714100135	5.23159476382073	162
"7346"	"contig444454|SLCO2B1|11"	7.66979351410047	8.37314869270218	192
"7347"	"contig44446|ACSL3|6"	6.87836532358864	7.49974636820909	165
"7349"	"contig44572|TPM1|8"	6.39690562612671	8.07779672969	290
"7350"	"contig446525|HOXB13.2|OPA"	14.0256239870242	18.4112896829349	420
"7354"	"contig447935|TMPRSS12|6"	5.79538752262548	6.20761813251345	274
"7356"	"contig448885|ERC2|11"	11.9597146929089	13.1912578129757	185
"7358"	"contig44897|ASPH|11"	12.2069115838202	14.3753966947289	374
"7360"	"contig449364|PHLDA2|11"	3.51697989955178	5.35503043076854	345
"7361"	"contig45070|ADIPOR2|6"	8.0090504458165	9.33119389289164	301
"7362"	"contig451177|SMPD4|6"	9.10754634791515	13.3232011661169	426
"7363"	"contig451342|TIE1|11"	7.76474183901449	10.059036073302	407
"7364"	"contig45212|FAM120A|11"	8.1241332973518	10.4085394707933	264
"7366"	"contig452440|DYNLRB2|6"	33.3242466351845	39.9038467230351	340
"7368"	"contig45417|CDC42EP2|11"	6.39644226533602	6.74840136835327	206
"7369"	"contig456502|ABCC9|1"	7.59595532494215	8.33404488050309	272
"7370"	"contig45662|APOPT1|12"	21.5908311764578	26.3955316983298	414
"7371"	"contig457374|ACYP1|8"	9.20315119153767	10.4375443552127	256
"7372"	"contig45766|PLRG1|2"	12.371035957965	13.8376544901811	381
"7373"	"contig458030|SLC35F2|6"	4.62296749565617	5.83782546924164	300
"7375"	"contig45954|SMARCA4|6"	7.21567593949168	7.88579391445309	298
"7376"	"contig459787|MYLIP|8"	7.10848394435238	7.76160990228055	177
"7378"	"contig461252|MRPL52|11"	9.04032002359723	10.6167675457587	337
"7380"	"contig461979|TMEM186|12"	10.5626632184276	12.7699082666627	287
"7381"	"contig462353|ECHDC3|11"	8.9650245372465	10.6056831930813	314
"7382"	"contig46308|USP10|11"	10.299558370146	12.1423003314509	291
"7384"	"contig463201|CCDC3|9"	4.59470402179555	5.49218543404782	233
"7385"	"contig463278|GAB3|6"	7.34182961665737	9.00823102391746	305
"7386"	"contig463347|PRDM13|11"	9.42575533516153	11.6964565027371	406
"7387"	"contig463386|FBXO31|6"	5.51272403551949	6.05512811695567	168
"7388"	"contig46416|C20orf43|4"	7.79246426261936	8.70417258926891	201
"7389"	"contig464479|PRSS27|8"	5.3018668478156	5.96455334446691	329
"7390"	"contig465482|GLIPR1|6"	14.868539659396	21.8449341195093	203
"7392"	"contig467027|TSSK4|8"	5.93922073054692	8.37591861624073	433
"7393"	"contig467080|TRAF5|6"	7.92665155360806	9.28671644398392	257
"7398"	"contig471327|RNF144B|8"	11.1264813620728	13.4048439840531	359
"7400"	"contig471994|GPR88|9"	5.12225868940529	5.67308022875945	158
"7403"	"contig472501|SLC19A2|6"	9.43428471503962	11.9699675814785	324
"7404"	"contig472967|BAG2|8"	7.13687679766178	9.59050105409236	372
"7405"	"contig473285|ADAM8|8"	7.72857042397214	8.16885886414727	232
"7406"	"contig474054|SLC2A10|8"	12.0633162774583	14.4681596693544	424
"7410"	"contig477291|LAMA5|11"	4.91089345529773	5.24338671280309	164
"7412"	"contig47911|MAN2A2|11"	5.85216289847246	7.27545388273581	350
"7414"	"contig48001|IARS2|3"	9.53249204984492	10.052353410722	304
"7416"	"contig480307|NKAIN3|11"	14.1131920567248	16.8653062395309	425
"7417"	"contig480756|C19orf71|11"	7.11516028247065	7.89198034558327	178
"7419"	"contig481336|LRRC8E|12"	19.2288551428145	23.7238806513585	380
"7420"	"contig48179|APIP|11"	11.9934052183928	14.2864410187004	280
"7422"	"contig48202|FDX1L|6"	11.4199026727873	13.7695563169688	344
"7426"	"contig484877|SMARCC2|6"	5.94290167246022	6.70738250583218	202
"7427"	"contig485895|PIRT|11"	8.59159597326969	10.5047332796118	321
"7429"	"contig487874|KCNH8|6"	4.5588197981271	5.14519417251109	207
"7432"	"contig488685|AP1S3|6"	6.07707157285052	6.21746738843327	219
"7433"	"contig488776|CRYGB|6"	7.24875242090665	9.43501816618727	322
"7434"	"contig489034|PLCB4|6"	9.07037859613015	10.4479955801322	202
"7436"	"contig48964|HNRNPC|6"	8.06908956851099	9.54071149294321	239
"7440"	"contig493105|FAM169A|6"	8.91026124404484	9.73848614976419	300
"7442"	"contig49416|CLCN3|11"	11.1192954302084	13.5029127057053	274
"7444"	"contig494675|KLHL29|7"	8.30127499568891	9.26509346558727	191
"7445"	"contig494813|PRDM10|8"	4.69726524188182	5.15485194944582	290
"7446"	"contig494843|MCF2L|11"	6.41735790490037	7.32592427412127	194
"7447"	"contig495454|OXT|6"	8.53910191043475	9.92929430078509	429
"7451"	"contig49604|CDK1|6"	9.41832328425651	11.3582032949766	342
"7452"	"contig496907|JPH3|6"	3.3226090616534	5.12862159555047	381
"7455"	"contig49814|LSM14B|8"	4.6366272342239	5.11307807351182	235
"7457"	"contig498847|HTR1F|6"	11.4926141436915	14.2433884759545	351
"7459"	"contig500077|PTGIS|8"	8.08813893719759	9.03537618024746	183
"7460"	"contig50028|MTX2|6"	12.4913138418949	15.111158887792	378
"7462"	"contig500943|PROK1|11"	6.07118547141509	8.21148746897273	428
"7463"	"contig501054|SYNPO2|8"	4.83888202834216	6.37021073923836	254
"7466"	"contig50465|YAE1D1|11"	12.7671640840668	14.8429348567009	373
"7467"	"contig504683|HCFC2|8"	5.18790143352166	7.08724474101073	313
"7470"	"contig506833|OTC|6"	5.34897850522615	5.61443129405273	308
"7471"	"contig50734|ZNF813|12"	33.9957795156898	43.3166322080324	266
"7474"	"contig50869|DENR|6"	13.6639717107248	15.859232733442	249
"7477"	"contig509771|WNK2|11"	9.87164741175174	11.3237649124582	295
"7478"	"contig510325|ITPKC|12"	9.57235246346021	10.744625237712	202
"7479"	"contig510641|CCDC40|8"	5.93522169061938	6.46219273729909	167
"7481"	"contig511408|PDE3A|6"	10.2258624603405	11.8766720263978	261
"7483"	"contig512588|ECT2L|11"	9.82230163672343	10.5434519788189	170
"7485"	"contig513181|FAM150A|11"	10.4146500700256	12.5228927948095	358
"7486"	"contig515474|NCAPH2|11"	5.53429464291634	5.99212343120055	153
"7487"	"contig51811|E6G5|OPA"	14.1948367619901	16.5273473769047	266
"7489"	"contig51926|TFPT|8"	9.85007293613806	13.2550337565033	378
"7493"	"contig521794|ADAD2|11"	5.01053811519055	5.77229075400473	285
"7495"	"contig52223|FAM210A|6"	21.6495351627797	25.5557843745813	337
"7497"	"contig525896|WASF3|7"	7.90306762279894	9.52224267583618	290
"7498"	"contig526118|GPX3|6"	4.80037731250123	5.67631604468218	266
"7499"	"contig52722|RDH16|11"	12.4056143770696	17.0018421986519	312
"7501"	"contig52786|RNF213|8"	13.2529500757544	15.8715953764627	383
"7502"	"contig52869|RAB14|6"	10.6635504539445	12.3481353570704	255
"7505"	"contig532850|WISP1|6"	5.73626158279653	6.42132321281733	287
"7506"	"contig532880|CRHR2|6"	4.81574605324749	5.19442079318156	152
"7508"	"contig534378|FSTL5|6"	5.17200386832668	5.55217388404436	153
"7511"	"contig53809|RAB2A|8"	11.4299631570125	15.2290135999222	431
"7512"	"contig539011|COX7A2|11"	12.1049219085006	16.3788532440923	309
"7516"	"contig54768|KIAA0564|4"	8.19924657336883	8.27533070487402	233
"7520"	"contig549754|PDE7A|6"	7.3788460502452	7.92128675422418	223
"7521"	"contig55014|C5orf43|8"	12.1616813316734	15.13531163564	446
"7522"	"contig55037|SPCS1|3"	6.44589742791745	7.42905190216909	261
"7524"	"contig552397|FEZF2|7"	4.25579858573064	5.55569822031794	286
"7526"	"contig55317|EEF1D|11"	4.15247779685042	5.03693490673873	273
"7527"	"contig554275|SYP|6"	6.7363969351238	7.9286723491006	436
"7528"	"contig55526|PKP4|2"	150.630510702662	264.545129094909	450
"7530"	"contig558609|ERCC6L|11"	10.1629397001167	11.9165563889551	280
"7531"	"contig558817|MYCBP|8"	6.28323721708895	6.78581590143506	268
"7533"	"contig55948|CLK4|6"	7.7205875906368	8.388670630992	342
"7534"	"contig561048|MMRN2|8"	9.60747728774829	11.6002311241356	353
"7536"	"contig56281|NDUFB3|12"	14.2015389180296	17.1166269476284	318
"7538"	"contig56335|HNRNPAB|6"	5.12906575336889	5.92719551308982	318
"7539"	"contig563593|E2F5|8"	6.86070908369315	7.80908218292964	162
"7541"	"contig566999|MXD3|11"	8.93628809744228	12.1871671681382	363
"7544"	"contig571915|ARHGEF6|6"	9.64353744411275	10.298469914048	207
"7545"	"contig57379|PTPN3|11"	5.67500575906409	6.54805079995818	363
"7548"	"contig576901|MNF1|8"	5.25478068911726	6.13605139041497	356
"7549"	"contig57703|USP32|6"	4.87631984261636	6.84945837727949	394
"7553"	"contig58117|MDH2|1"	5.77374857049333	6.13611242763255	296
"7554"	"contig58285|MPZ|11"	13.7151679322789	16.0058084286718	298
"7556"	"contig583274|ZNF808|8"	9.52491015734209	10.8163548299333	200
"7557"	"contig58730|ARL6|6"	17.9064471122092	19.3384547018896	158
"7560"	"contig58983|PTBP3|8"	10.7767708989674	13.3791389517966	346
"7561"	"contig590077|TMEM240|6"	4.55280076427492	5.27826873292618	207
"7563"	"contig59186|ARL16|6"	5.95344735258005	7.14398670952164	255
"7565"	"contig592139|PCP4|8"	10.1610618936818	12.3648593710275	388
"7567"	"contig59289|E13C1|OPA"	12.8611657884227	15.4474677821689	400
"7569"	"contig59679|SPCS3|6"	6.29304768837534	7.79528063630546	319
"7570"	"contig60003|NME1|11"	9.59550791569969	11.5709143731596	296
"7573"	"contig603711|ASIC5|11"	5.05098712452373	6.16365765540473	303
"7574"	"contig60376|NCOA1|9"	7.5688626849879	9.70929702257346	314
"7578"	"contig60581|LATS1|6"	5.6169001903195	7.29471301724018	332
"7579"	"contig60715|MYL12B|8"	8.1819053084487	8.98741404617837	168
"7581"	"contig61053|EIF3J|6"	8.19303734704661	10.535819197694	338
"7583"	"contig611921|COQ3|11"	10.2977589548016	11.6424328517015	245
"7584"	"contig613332|DDX4|6"	6.42650763925783	6.929341318728	155
"7585"	"contig61369|C1orf43|6"	6.93118164525067	7.72266357499127	244
"7586"	"contig61400|PRDM1|11"	4.54672130764678	6.10463189794418	398
"7587"	"contig614214|PPM1E|7"	7.67983822064225	8.72169200105491	207
"7589"	"contig61627|EDARADD|8"	12.1855870576822	14.8465700944387	440
"7590"	"contig617019|ZNF536|11"	4.3411854294463	5.22159686237618	247
"7591"	"contig617446|WDR86|6"	15.6479454165109	18.3900006519655	334
"7592"	"contig617985|NSUN7|8"	7.98095652878983	8.877557263036	377
"7593"	"contig61884|CABIN1|11"	6.53485255661488	8.26052438135781	226
"7594"	"contig619115|CIT|6"	9.61635408523994	10.535921427806	274
"7596"	"contig62010|TPMT|8"	10.5919436679325	11.1234595350233	313
"7598"	"contig620615|MAGI2|8"	7.08429671873221	8.94006153166709	346
"7599"	"contig620998|SPG20|8"	8.18666036804429	9.397206130378	243
"7600"	"contig62171|PIK3CB|6"	9.38334082633051	10.2698841548165	180
"7601"	"contig62254|SRA1|6"	5.96565156653532	6.62223158852709	292
"7602"	"contig62300|C6orf211|6"	12.666458891575	15.2714212426298	373
"7603"	"contig623560|HoxD8|OPA"	11.9230250034862	15.7409519012744	402
"7604"	"contig62375|WDR96|12"	5.09104558610761	5.54375931047644	264
"7606"	"contig624646|TRAPPC2|6"	10.4761164430912	12.0567276630602	276
"7608"	"contig62476|CXorf23|11"	6.4036525422317	6.57002115983382	218
"7609"	"contig62559|ERLEC1|8"	7.80862575888041	8.79943234320618	418
"7611"	"contig62857|YLPM1|6"	5.59208141561854	5.97669383430588	242
"7612"	"contig629730|FAM174B|8"	7.3757285203322	10.2421843469142	362
"7613"	"contig630241|USP54|8"	5.7953271803858	7.17936554880164	251
"7614"	"contig630613|DEGS2|6"	7.96908689958523	9.67212464510528	277
"7615"	"contig631101|VPS29|6"	7.1248921398644	8.32089365535764	190
"7617"	"contig63162|MCM7|11"	10.7012260560014	13.0582161182304	366
"7618"	"contig63224|RPLP2|8"	10.7959292661291	11.9846162784064	175
"7619"	"contig63237|GPD1|6"	4.55084331742272	5.68541076328982	426
"7620"	"contig63256|TTC4|6"	11.7800076950839	13.8581636073213	347
"7621"	"contig63273|DAK|11"	5.91592559728377	6.544594328466	286
"7624"	"contig63478|FAM195B|6"	5.31890627945423	6.89136174275564	347
"7625"	"contig63707|PDE4B|6"	11.240595911817	13.3205101499144	357
"7626"	"contig638234|SLC17A5|6"	8.48003296668157	9.07424000928982	191
"7630"	"contig64231|GANAB|11"	12.463620714943	14.6502254530429	355
"7631"	"contig642523|ADCY10|11"	11.9166402981172	12.6746680205104	237
"7632"	"contig64275|AGFG1|6"	9.59342368027906	10.1472193607376	155
"7633"	"contig64287|SERINC1|9"	9.72001616394038	11.5904185166662	202
"7634"	"contig643303|ADRA2A|12"	10.2115951029251	13.6711205892757	224
"7637"	"contig64608|SKA1|6"	10.9988096898499	12.3490726348869	202
"7639"	"contig64692|PIGF|8"	6.48145035143215	8.62607369257915	272
"7640"	"contig647403|DNMBP|6"	4.30250023977022	5.509564935816	290
"7642"	"contig648985|PIK3CA|6"	10.8733090105919	12.7529894175891	248
"7643"	"contig64962|CLTA|6"	8.19953828590855	9.04221985628873	167
"7645"	"contig65217|MRPL9|11"	8.8842520658104	10.3536612251145	232
"7646"	"contig652807|FAM118A|11"	9.39377705954006	11.0670700764885	282
"7651"	"contig65622|NFATC3|11"	7.98374899159352	10.9887497843422	433
"7652"	"contig65863|TGFBI|8"	6.66212692842275	7.47459728361182	358
"7653"	"contig658947|POLL|8"	10.7393652494807	12.3668116220405	284
"7655"	"contig660908|GRB14|6"	8.1369539741604	8.34342558181436	316
"7659"	"contig66680|KRT13|12"	10.0542023351769	12.2840064878842	383
"7662"	"contig666909|SNX15|8"	4.86491134179276	5.06176455168618	239
"7663"	"contig67022|SORBS1|6"	6.66175850451096	7.17281208566291	185
"7665"	"contig672464|GRP|9"	9.21953174502965	10.5389137364196	252
"7666"	"contig67261|HNRPLL|6"	4.42727553467708	5.27234493711478	238
"7669"	"contig675529|CSRNP2|6"	5.86949522191381	7.67725029179946	296
"7670"	"contig67571|PRMT1|11"	26.8996981488288	34.4932603025625	374
"7674"	"contig67679|NOP56|9"	14.3996351977038	14.6991046425942	220
"7676"	"contig67965|NCAM1|6"	5.94395227464927	6.78116943607519	363
"7679"	"contig68254|RPL10|4"	8.60123756213945	8.73530215068327	203
"7680"	"contig68295|SMARCA2|8"	4.44266222040258	5.61491522590309	445
"7681"	"contig683097|PRSS3|11"	7.29589022783294	8.45654441263872	223
"7682"	"contig684732|UNC13A|6"	6.15691647607435	7.16372870131182	224
"7684"	"contig68525|CKB|6"	17.1384625922997	19.2800517393747	178
"7685"	"contig68633|C3orf32|6"	7.38761448392758	9.11617976927854	304
"7688"	"contig688362|RSBN1|1"	5.46894536324205	5.87110472753761	277
"7689"	"contig69026|DST|11"	15.4814060933923	17.90809825963	332
"7690"	"contig69051|DDX3X|8"	5.6671657455573	6.38477882778546	195
"7692"	"contig692117|NPS|11"	4.86228941752942	5.5078638994925	180
"7693"	"contig693337|LOC100509248|11"	9.51325186493728	10.9707288182224	280
"7694"	"contig69388|IAH1|8"	15.2241595852007	17.9867710143485	251
"7695"	"contig694130|GALNT5|11"	4.18628855114945	5.0928198856706	200
"7696"	"contig69517|KIAA1191|8"	5.3919274619269	6.44784670471192	215
"7698"	"contig695468|CHCHD2|8"	5.74327949253136	6.27896303245055	160
"7699"	"contig697637|RYR2|2"	6.40418512213871	6.7320190342888	328
"7700"	"contig69895|EIF6|6"	9.5477113815881	10.9598143349413	253
"7701"	"contig69925|GTF2H2|6"	3.9960292186991	5.06700988710509	242
