"Target"	"AverageTargetDepthAcrossHSP"	"max100AverageTargetDepth"	"Length"	"informativeSNPs"
"5337"	"contig328921|NMRAL1|11"	11.3075849771471	12.9267457675262	247	4
"5338"	"contig328926|MRI1|11"	4.10559023350717	5.20550020471636	304	3
"5339"	"contig328948|CACNA1G|12"	9.23198104094811	11.6261661755351	319	1
"5340"	"contig328960|CCNB1|9"	6.78965648129778	7.31517215223073	379	1
"5341"	"contig328999|SLC7A11|8"	4.49281056850323	5.03102391167236	429	2
"5342"	"contig329007|EHD4|6"	10.6918703217058	12.0211191838227	252	1
"5343"	"contig329022|GCFC2|11"	12.3090670108292	14.559541868268	324	5
"5344"	"contig329026|FBXW4|8"	6.08016787616155	7.07480972619454	183	3
"5345"	"contig329034|GPR85|6"	8.89809291364576	11.5679041066107	391	3
"5346"	"contig329123|NMU|11"	4.76817430366695	5.00307425501327	307	1
"5347"	"contig329145|TYMS|6"	5.58623303086511	6.94379136016273	277	5
"5349"	"contig329210|DNAJA4|6"	9.27411793867121	11.0843598048484	395	7
"5350"	"contig329223|DUOX2|3"	8.39858715972141	10.3225261957229	339	7
"5351"	"contig329244|SIRT5|8"	7.17514697452656	7.71015180661582	289	3
"5352"	"contig329337|CITED2|11"	5.57792412813755	7.06849895589873	324	6
"5353"	"contig329342|MSRB1|8"	6.05720054614295	8.82164785234581	247	6
"5354"	"contig329347|DOCK4|6"	10.7452489566633	12.6357616650564	286	4
"5356"	"contig329446|APOE|11"	6.36312887489143	8.59453687772455	312	4
"5357"	"contig329455|ERF|11"	5.44858132016965	6.80487205281109	243	2
"5358"	"contig329472|METTL7A|6"	6.82507556614157	8.29688581997691	304	6
"5359"	"contig329492|VEZT|11"	6.91072136604527	8.50389154822745	243	3
"5360"	"contig329496|KLHL36|6"	7.12824665584953	8.02566895413109	232	1
"5361"	"contig329515|ENKUR|11"	4.11616721960063	5.08543784370691	266	2
"5362"	"contig329516|MRPS22|11"	10.5017802575131	12.8789464497984	385	6
"5363"	"contig329520|KATNAL2|6"	9.44913624680965	10.6251328155864	212	5
"5364"	"contig329547|CCL19|8"	8.79444820948446	10.4236517643804	246	9
"5367"	"contig329609|Dlx3|OPA"	7.4967970174916	10.2962227616969	421	9
"5372"	"contig329689|RERGL|11"	21.5021479607263	24.8621813698364	311	3
"5373"	"contig329692|BBS9|6"	5.51113764486975	6.61916708900837	260	6
"5374"	"contig329714|CCDC71L|11"	5.27348975892761	7.05309810391473	221	3
"5375"	"contig329762|APTX|7"	14.1579973449045	16.1432587532449	281	4
"5377"	"contig329781|CBLN4|11"	11.2712097532582	13.7272143106195	380	1
"5378"	"contig329787|IGF1R|11"	8.26991173898931	10.0024833246002	307	8
"5379"	"contig329813|LHX2|6"	14.7649145159524	18.1237453746542	335	3
"5380"	"contig329832|PLCH1|8"	9.36788711752395	11.5841478595351	301	3
"5381"	"contig329862|ZNF776|11"	10.7466990530284	12.3959642129291	276	3
"5382"	"contig329871|HEATR6|11"	5.17250724059918	5.98414102198431	200	3
"5385"	"contig329915|MRPS5|8"	5.14428769504743	5.56223503700018	272	2
"5387"	"contig329985|CNGB1|11"	6.07314718887832	7.48027940156746	337	6
"5388"	"contig329986|FAM63B|6"	4.66015714565514	5.85072884327673	364	3
"5389"	"contig329996|CA3|8"	10.7779310032872	12.7043396083429	376	10
"5391"	"contig330043|PRMT6|11"	9.27899845286487	10.811583561758	229	2
"5392"	"contig330066|HSD17B14|6"	9.14162125311893	11.153145168298	353	7
"5393"	"contig330074|MRPL37|12"	8.25094258449897	9.24395980138673	365	5
"5394"	"contig330089|KISS1R|11"	6.22933629070083	7.44793563431192	264	5
"5395"	"contig330107|TAGAP|12"	8.3363192670495	9.98736540275927	245	3
"5399"	"contig330188|ACOT7|7"	7.68964974708562	10.0758989312075	221	1
"5400"	"contig330230|SLC25A51|11"	9.15111179833383	10.7217962138236	244	3
"5401"	"contig330231|C10orf2|11"	12.9941458809672	14.8424839468	282	4
"5402"	"contig330296|PAIP1|6"	8.40825685787969	9.49784071308636	222	1
"5404"	"contig330319|NDUFA9|11"	10.3803835610794	12.2693979427075	263	1
"5405"	"contig330324|ANTXR1|3"	5.75695768125287	6.29362924065582	292	1
"5407"	"contig330347|IRX2|6"	8.82032747108278	11.1890724788371	377	13
"5408"	"contig330365|DUSP3|11"	8.50561132485125	9.81892332611037	227	2
"5409"	"contig330381|GSG1|8"	4.64267710932576	5.76154848193073	277	3
"5410"	"contig330385|C1orf187|11"	13.3042787313631	18.4299738215522	396	3
"5411"	"contig330405|BEND5|11"	14.25836036257	18.9551032521833	381	4
"5412"	"contig330422|NXPH2|11"	5.3227419025483	6.71325673130327	307	4
"5413"	"contig330451|FDXR|11"	7.51277220008661	9.18166832396799	292	3
"5414"	"contig330471|ZNF385B|8"	7.72144775455723	9.07161545048745	267	6
"5415"	"contig330474|STON2|11"	11.5049195258876	14.0465170808444	381	4
"5416"	"contig330488|ABHD10|8"	10.6259206749428	12.0474438159345	215	3
"5417"	"contig330493|PAXIP1|3"	12.921970726467	14.9244714903325	330	3
"5418"	"contig330551|RRAGA|6"	12.7196283963741	14.3875684880882	331	6
"5419"	"contig330554|C4orf47|11"	9.4603117756284	12.0516563014009	390	6
"5420"	"contig330597|STAB1|6"	5.5253443481903	5.94839580228982	310	3
"5422"	"contig330637|ITM2C|7"	7.54084389934249	8.68316820072218	434	2
"5423"	"contig330659|FGFBP3|12"	3.84238973156927	6.41471766754291	410	9
"5424"	"contig330675|SYCP1|12"	12.7572420685165	15.1648375717427	262	3
"5425"	"contig330685|SLC9B2|11"	9.34333792640497	10.9065879531611	212	3
"5426"	"contig330690|CGRRF1|6"	7.20204969862966	8.75429623220545	312	4
"5427"	"contig330691|SCO2|11"	10.3874153439796	12.4307343677109	280	3
"5429"	"contig330703|SUGP1|3"	9.43920720254224	10.3951809109193	324	2
"5431"	"contig330748|RASSF1|6"	7.20388454105688	8.85560164879582	304	6
"5433"	"contig330791|TP53I3|11"	25.4609477671828	78.1132286961872	393	2
"5435"	"contig330840|PANX3|11"	7.62200990889135	9.37994944078109	250	1
"5436"	"contig330843|NKAIN2|11"	5.33481098607766	6.38638986586236	238	2
"5437"	"contig330867|RIBC2|11"	13.211333555654	15.2219868293184	328	6
"5438"	"contig330880|HSD17B12|6"	7.70316144452453	10.2660310700555	378	5
"5439"	"contig330893|GPR4|11"	5.49920209410435	6.52633735179109	261	2
"5440"	"contig330942|DNAH7|6"	8.34702419810547	10.0677094154031	231	1
"5441"	"contig330981|EBF2|6"	8.42024259233284	9.41790511617764	183	3
"5442"	"contig330994|TBC1D24|6"	7.74389682289824	9.20560321861911	355	6
"5445"	"contig331045|AKR1A1|10"	12.8887777333291	14.7671133568573	289	5
"5446"	"contig331047|DLL1|12"	4.78291863016008	5.92619490616	225	1
"5447"	"contig331113|ZNF518B|11"	16.9631698271017	19.3264370884507	371	5
"5448"	"contig331114|ITPRIP|11"	5.18101830818856	6.57084202426909	259	2
"5449"	"contig331211|PLCB3|6"	5.67372300931782	5.69716232198636	248	2
"5450"	"contig331218|PHLDB3|6"	10.0991904423939	12.9158456031956	428	9
"5451"	"contig331223|CTNNAL1|6"	5.14696745656595	5.38012027568345	215	1
"5452"	"contig331235|MC5R|8"	10.2368699443561	12.5978228862829	385	5
"5453"	"contig331254|FBP2|6"	6.83866412027372	8.67040885946055	315	4
"5454"	"contig331295|APOA4|11"	9.44885907198195	13.7581583689344	427	1
"5457"	"contig331334|CLNS1A|6"	8.83674014459421	9.932469626912	273	1
"5458"	"contig331345|C2CD2|9"	9.61054930794143	11.5505414638411	262	5
"5459"	"contig331367|CRCP|11"	9.42950052668963	12.94080627453	428	8
"5461"	"contig331411|TMED7|11"	13.8063638061833	16.3294413901487	307	7
"5462"	"contig331422|CCDC51|11"	3.85337751270291	5.29170889547855	353	4
"5463"	"contig331505|SLC45A2|11"	9.04584157199005	10.9350672250511	303	1
"5464"	"contig331506|ZBTB22|11"	4.43241851033742	5.37816639886309	258	2
"5466"	"contig331537|SNRNP25|6"	10.4117107857341	12.7221575981675	285	4
"5467"	"contig331545|DNLZ|11"	8.43459831284816	9.87406346197127	268	8
"5468"	"contig331555|ISL1|6"	7.14453258551818	7.93035675067618	178	1
"5469"	"contig331566|TCEANC|11"	7.80866093362863	9.57195896417091	350	3
"5470"	"contig331579|SLC22A23|6"	8.93982271319089	11.2112397284833	380	3
"5471"	"contig331605|TEX9|8"	10.2584925165134	11.3731278379771	291	4
"5474"	"contig331660|VWC2|12"	13.1314276889315	15.7635743705529	348	4
"5475"	"contig331713|CIAO1|11"	7.63256210352391	9.09742658149327	330	6
"5476"	"contig331768|ST6GAL2|6"	7.37751188679748	9.14896711366691	346	7
"5477"	"contig331778|C2orf73|6"	4.61122880883642	5.76520860410764	309	1
"5479"	"contig331801|GRM7|8"	4.90920446750351	5.75682512555236	244	4
"5481"	"contig331843|KIAA0556|8"	6.55969359983193	7.16531614991364	156	1
"5482"	"contig331897|TECPR1|11"	8.12739955828407	9.41099164930054	246	7
"5483"	"contig331944|CDH23|6"	5.73788877177762	6.82235002017346	225	2
"5484"	"contig331948|CBR4|6"	8.06125936326989	10.2106162057447	288	2
"5485"	"contig332005|WDR85|11"	9.64238283263072	11.3751602841291	306	4
"5486"	"contig332007|WDR27|11"	8.32278391431033	8.76423860548346	261	2
"5487"	"contig332072|SLCO1A2|11"	7.59116132259165	8.28828091809168	183	4
"5488"	"contig332078|TMEM237|6"	12.5834232645646	14.614152861042	320	3
"5489"	"contig332100|ANKRD16|11"	8.68117211656303	10.4196831397815	330	2
"5490"	"contig332153|FDXACB1|11"	10.591072382777	12.5474506256302	345	3
"5492"	"contig332163|ITPK1|6"	8.55654140603776	9.75015449084491	263	4
"5495"	"contig332267|SNRPA|9"	11.8057899630266	13.499923455008	243	3
"5496"	"contig332352|NUP43|9"	8.22397248940227	15.449147619465	446	8
"5497"	"contig332451|COL8A2|8"	10.0869008957251	11.6170962524596	275	5
"5498"	"contig332463|PRL|11"	11.2347658886974	14.4533601492245	381	10
"5499"	"contig332484|WDR52|11"	11.5273976691741	13.8117476886458	364	7
"5500"	"contig332528|TMEFF2|6"	14.8001989149063	17.6029156404367	356	7
"5502"	"contig332547|HES5|11"	10.9847151411417	13.5030131075566	319	5
"5503"	"contig332622|PGRMC2|6"	13.8102911700597	16.0348779481498	368	2
"5507"	"contig332699|AKR1B1|6"	6.94762590624956	8.10389800603836	340	4
"5508"	"contig332740|POP1|9"	5.820453115723	6.32573522499164	294	1
"5509"	"contig332760|KIF9|8"	5.7490979412	6.77791347412309	212	2
"5510"	"contig332770|CCNJ|6"	11.5555685886743	14.1424080257424	296	1
"5511"	"contig332781|C16orf71|8"	6.02478805723525	6.74413192921036	326	1
"5515"	"contig332935|ATP6V1G2|6"	5.84585743881522	6.56778112384382	231	4
"5516"	"contig332954|SNX8|7"	8.66893766365081	9.56432613589364	305	1
"5518"	"contig332992|CYC1|8"	7.93386151840528	9.35799538631237	287	5
"5519"	"contig332997|DLEC1|11"	9.65329346421451	10.7523777455636	193	1
"5520"	"contig333022|CYB5R1|6"	15.6795674144241	20.3104028414	374	1
"5521"	"contig333039|DNAJC28|8"	10.6922897867389	12.0811578280557	234	1
"5522"	"contig333061|TRIM44|11"	7.35051674127027	10.0321548936453	411	5
"5523"	"contig333105|EPHA3|8"	12.6050721938875	15.2278208040151	308	5
"5524"	"contig333132|NPFFR1|11"	10.0417904839928	12.2588060532676	330	3
"5525"	"contig333136|PPP1R13B|11"	7.17441274053124	9.37287449965164	358	7
"5526"	"contig333209|TMEM178|8"	9.92893835134686	11.5368509575215	258	7
"5528"	"contig333238|PARL|6"	12.0134586815822	13.8055690405042	227	3
"5529"	"contig333264|MED7|6"	8.21996184906677	10.2664913169598	287	1
"5530"	"contig333266|ACIN1|6"	12.1604805378368	14.7698486968649	343	2
"5531"	"contig333279|PSMB5|11"	4.06980081173212	5.477149081852	368	5
"5532"	"contig333286|PPM1K|6"	7.81733142403977	10.1093420792698	443	8
"5533"	"contig333290|GFOD1|6"	7.05837816628781	8.269072485368	240	1
"5534"	"contig333325|PEX7|6"	13.2589080512272	15.9082173206698	360	5
"5535"	"contig333337|ATAT1|6"	9.80835766001163	12.2225641589312	286	5
"5538"	"contig333412|ALG10|6"	8.00961884172926	10.2429376083531	294	6
"5540"	"contig333571|E17E11|OPA"	7.5771448785784	9.42223574078436	401	7
"5542"	"contig333604|UBE2E3|11"	21.2676933677184	23.7852744591028	268	2
"5543"	"contig333605|NECAB1|6"	13.7226349470129	15.2507042444291	240	1
"5544"	"contig333635|KCNA2|6"	4.52877024911996	5.65289922973545	348	3
"5545"	"contig333682|UTP23|11"	9.18533491294228	10.1474588756709	227	2
"5547"	"contig333710|MTFMT|11"	12.9726393518354	16.2470310934111	419	5
"5548"	"contig333762|TRIM35|11"	6.44837403856237	8.50280343993545	345	3
"5552"	"contig333813|C1orf173|11"	9.38823475918581	11.2898410618762	211	2
"5553"	"contig333862|UQCRFS1|11"	6.92616404553263	8.860594668594	377	2
"5554"	"contig333903|RGS7|3"	5.92843647399152	7.68357245520982	340	3
"5555"	"contig333907|INO80B|11"	4.95122951694135	6.87895942751255	443	7
"5556"	"contig333963|SMURF2|6"	8.69664483686923	9.87058429816963	208	2
"5557"	"contig333995|TEX26|11"	6.96252418864753	7.55592251563727	327	2
"5558"	"contig334083|MCAT|11"	9.68206425423107	12.0892776147695	412	9
"5559"	"contig334111|TEKT2|8"	4.61609429077246	5.37096393332418	404	1
"5561"	"contig334140|HTR2A|6"	8.67609619385406	10.5893633935196	376	2
"5562"	"contig334149|C16orf53|8"	7.44778907666851	9.30728949402673	335	5
"5563"	"contig334176|TADA1|9"	11.3243115648208	14.0058255843589	366	5
"5564"	"contig334190|ASRGL1|11"	7.92968309108083	9.16656435954182	202	2
"5565"	"contig334239|CCDC113|11"	8.70380040633434	9.35760780398158	224	1
"5566"	"contig334253|KIF13B|8"	11.3337891676702	13.3293174142264	343	3
"5567"	"contig334286|ZFP36L2|8"	9.6226375368545	12.7198921074336	406	3
"5569"	"contig334355|GCLM|11"	10.2415296583075	13.2014208149407	416	5
"5570"	"contig334502|ACP5|11"	6.23761352331915	7.49320837538145	312	9
"5571"	"contig334523|RGS20|8"	9.7981344857832	10.7004797497105	184	1
"5572"	"contig334535|LAMB2|6"	5.95171053219304	8.39912415705255	376	11
"5575"	"contig334616|ARMC10|6"	5.55715003191986	6.67750474824341	258	2
"5576"	"contig334654|BRI3|11"	6.30190734798926	6.58152965427655	230	2
"5580"	"contig334836|MOCS2|6"	8.63020419967054	13.1175708841012	297	1
"5581"	"contig334850|AQR|6"	5.98292066211393	7.68515043620437	297	3
"5582"	"contig334908|HDAC9|8"	4.32311108775657	5.47955486041018	255	4
"5583"	"contig334920|YEATS4|6"	13.8024870753504	16.2131052144891	300	5
"5584"	"contig335022|CHD1|8"	8.51768772969969	9.93629229158855	262	1
"5585"	"contig335105|TAF1|11"	5.0039982532886	5.65844979456527	173	1
"5586"	"contig335191|CACNG5|6"	12.020927915954	13.9314089002315	283	5
"5587"	"contig335207|FAM45A|7"	4.81023760347755	5.61006625618345	376	2
"5588"	"contig335217|EBAG9|6"	15.3241354252998	19.2896798788242	273	1
"5593"	"contig335312|MRPL54|6"	6.51755979883542	8.71670759399273	365	3
"5594"	"contig335561|MRPS30|11"	12.2008695743104	13.8881743922316	255	1
"5595"	"contig335601|DNAJC25|6"	12.7151686023115	15.6745908563044	335	5
"5596"	"contig335700|C15orf26|11"	9.35026642569	10.0098039441613	322	2
"5600"	"contig335824|GXYLT2|11"	7.93051128210156	10.4059182126156	397	10
"5601"	"contig335866|NTNG1|8"	5.18804330580041	6.48455676316272	314	3
"5602"	"contig335884|TRIML1|10"	8.67250645211089	11.4092001691982	439	7
"5603"	"contig335907|MMP17|8"	10.9299000066572	13.4837520435432	365	9
"5604"	"contig335976|RSG1|11"	5.46934214947506	7.30390746896109	416	8
"5605"	"contig335979|NIPA1|11"	5.10187395459652	5.58544630227382	320	3
"5606"	"contig336032|ROPN1L|11"	16.9639912902941	19.4755258533569	209	2
"5607"	"contig336052|STC1|11"	6.57570095643252	8.46706343642018	385	4
"5609"	"contig336065|PRKACB|8"	8.13172486764749	9.45093614797709	233	1
"5610"	"contig336072|NAB1|8"	9.6765553245313	10.512035386738	176	1
"5612"	"contig336110|DCLK3|8"	10.4080451140138	12.0889235184578	327	8
"5614"	"contig336147|TTC1|6"	7.64641039159268	8.98289788596172	285	4
"5616"	"contig336331|EPM2A|11"	6.82984865062056	9.04392573076655	436	8
"5617"	"contig336347|GPR101|8"	6.99458062279537	8.41520786798309	310	5
"5618"	"contig336401|PHACTR2|6"	10.5342931124045	13.5047545990751	316	5
"5620"	"contig336459|BBS12|11"	8.97132167549842	10.5226722012385	299	2
"5621"	"contig336499|DEPDC5|6"	4.38814011490237	5.014162276012	203	6
"5622"	"contig33653|SLC12A4|6"	9.43162121903955	11.2884772270691	339	1
"5623"	"contig336532|C2orf68|11"	7.03502624831139	8.78909596711673	294	8
"5624"	"contig336566|PSMD8|9"	10.5233601283562	12.2773392360578	310	3
"5625"	"contig336570|ZNF248|12"	8.75036727712751	9.49102397237491	155	2
"5626"	"contig336635|NIM1|11"	5.89306479111921	6.95990771857364	266	1
"5628"	"contig336772|CD38|11"	14.0531005923117	16.8243861104033	352	9
"5629"	"contig33678|TM9SF2|8"	8.3742981613228	8.74817072222927	380	1
"5630"	"contig336809|GPR171|8"	12.7997387211535	15.7710357512993	334	4
"5631"	"contig336830|C1orf194|12"	6.34741475711973	7.63922618093805	358	8
"5632"	"contig336847|E14E10|OPA"	13.4716850697875	17.1614745912646	394	4
"5634"	"contig336911|APOD|8"	12.5036391505865	15.0703400831147	362	4
"5636"	"contig337047|HAAO|11"	9.34081653651535	9.93474242395782	329	2
"5637"	"contig337104|KLHDC5|11"	4.20880036945408	5.939113403154	430	8
"5638"	"contig337131|PNRC1|6"	20.2385388328056	24.0719389853033	338	1
"5639"	"contig337169|AVPR1A|11"	14.1235893669502	16.2899101716075	333	4
"5640"	"contig337262|HEBP1|11"	4.73960566653098	6.39618682637436	309	4
"5641"	"contig337302|SELT|11"	9.30312407484854	12.1609795798509	357	3
"5642"	"contig337323|LRRC3B|8"	5.49079764246854	7.49018593904018	378	4
"5643"	"contig337386|PCNP|6"	6.22943272266735	7.67787145518782	372	6
"5644"	"contig337391|FNBP4|6"	8.10400186986847	9.56363735108654	296	3
"5645"	"contig337397|TRPC4|8"	11.114663547105	13.1054890545496	303	5
"5647"	"contig337587|TMEM232|11"	6.68627993632052	7.39373590062509	249	1
"5648"	"contig337700|WDR59|11"	7.52502312419516	10.3462381742618	402	3
"5649"	"contig337747|SVOP|6"	10.1430068260177	12.4097044893156	317	4
"5650"	"contig33775|ATP6AP1|6"	6.74205493628855	7.86261923217852	260	1
"5651"	"contig337791|METTL5|6"	14.4728366393923	17.5304740743116	392	3
"5652"	"contig337918|ARHGEF10|4"	5.73632638207593	5.90402342848582	373	1
"5653"	"contig337940|C1orf172|8"	11.6287116697145	13.9438174725735	376	4
"5655"	"contig338048|NFX1|11"	6.60964269529492	8.52895529575927	373	4
"5660"	"contig338359|WDR67|6"	12.1973284225514	12.7410098935138	354	1
"5661"	"contig338389|TOX4|6"	8.20337837773241	9.16980555393382	291	1
"5662"	"contig338415|HSD17B11|8"	10.6401308644409	11.80514785381	223	2
"5666"	"contig338866|ISCA1|6"	12.2517383247061	14.0504999209734	234	4
"5667"	"contig338943|JAKMIP2|6"	5.32534818953474	6.14243574362309	202	1
"5669"	"contig339164|C12orf44|11"	11.9314915452662	14.402860466076	342	5
"5670"	"contig339220|ITGB8|6"	9.56307220411184	11.6252716227738	402	3
"5671"	"contig339225|LMNB1|6"	5.07343488211786	5.77429223821727	227	1
"5672"	"contig339294|TULP3|12"	4.48307013199512	5.04918687053618	190	2
"5673"	"contig339348|SETD1A|11"	6.85178844757557	9.13486054382	373	2
"5674"	"contig339390|PTAFR|8"	6.6694994995537	8.25666382852618	311	3
"5675"	"contig339445|MED30|11"	7.47237078267683	8.23872439353855	212	3
"5676"	"contig339463|ADAMTSL2|3"	9.47400536533006	11.1793338860627	307	2
"5678"	"contig339969|C1orf201|11"	7.118088925354	7.79457763729127	181	3
"5679"	"contig340000|C11orf30|11"	10.2028495146275	11.5073929747404	275	4
"5680"	"contig340079|ITLN2|8"	7.23687674564894	7.88104940125346	288	1
"5682"	"contig340219|LRRIQ1|11"	5.57575439441901	5.87739055369127	369	1
"5683"	"contig340259|MYO5A|7"	6.74257757611	8.78565676253946	279	3
"5684"	"contig340265|SV2A|11"	7.43219658828224	9.11648146734527	259	5
"5686"	"contig340331|PALM2|8"	8.8306214257545	11.2010217291575	432	1
"5687"	"contig340400|ZCCHC14|8"	7.84314331115945	9.09866304174454	358	4
"5688"	"contig340496|UBE2J2|3"	5.14209351697718	6.41204401433146	359	3
"5689"	"contig340510|IGSF11|8"	5.99149500106127	8.31799821653436	339	6
"5691"	"contig340547|ZRSR2|3"	9.79509636002427	11.2211483477445	326	1
"5693"	"contig340641|SCRIB|11"	7.0916550074101	7.97613725423109	295	2
"5694"	"contig340754|WDR92|9"	6.98413546741317	7.15715084939255	218	2
"5695"	"contig340766|C21orf59|7"	9.82281706522564	11.2727373037689	221	1
"5696"	"contig340800|WDR73|8"	8.28718645475038	9.01574612844254	335	2
"5700"	"contig340896|QPRT|11"	5.47082353885589	7.18535509935951	325	6
"5702"	"contig340953|SNCG|7"	5.73793672555527	6.18539654196727	357	4
"5703"	"contig340972|CLSPN|6"	10.6869262471726	11.5569708911207	288	1
"5705"	"contig341013|ACSL6|7"	10.5957655662862	10.619075686302	171	2
"5707"	"contig341021|LIPT1|6"	5.07147836446843	5.47649206937382	230	1
"5711"	"contig341143|ZFAND1|8"	5.24720528355522	5.53527685910273	280	2
"5714"	"contig341170|TBC1D30|11"	4.53516150160098	5.02605952578691	166	1
"5715"	"contig341194|GADD45G|3"	11.4726986303087	13.8466524256096	392	6
"5716"	"contig341240|C15orf38|8"	6.70947671858305	7.72895293470438	210	5
"5717"	"contig341262|THAP5|11"	7.36105071968837	9.00718638623782	243	6
"5719"	"contig341416|GPT2|8"	6.55385502415235	7.12729238702309	153	2
"5722"	"contig341833|DNAJC17|11"	11.5945504074634	13.8077982758865	375	11
"5724"	"contig341855|TEF|8"	9.77992306045843	11.6986631815202	336	3
"5725"	"contig34189|CCT3|6"	16.6409420119417	21.0423736604996	396	7
"5728"	"contig342195|BRCA2|6"	8.61677921592476	9.68423742475	188	2
"5730"	"contig342282|LRRC27|11"	6.16260870270252	6.69638950974122	157	3
"5731"	"contig342372|OSCP1|6"	6.66967498815753	9.58017030498199	408	6
"5732"	"contig342424|DHCR24|3"	9.057680847009	10.159272494332	202	2
