Target	Length
contig157130|MAL|8	250
contig323231|HTRA1|11	276
contig77702|PERP|6	212
contig98518|WDR20|6	274
contig189399|SPAG7|6	208
contig157063|RAB30|6	357
contig107111|MEAF6|4	204
contig144358|CUL5|6	190
contig84837|NAP1L1|1	293
contig315287|PRDM2|11	202
contig318833|METTL19|3	334
contig35758|PAPOLA|6	286
contig188961|MPV17L2|12	231
contig195205|ZDHHC16|8	292
contig346428|FHIT|11	234
contig318551|TRDMT1|6	263
contig357755|LMLN|11	162
contig87991|CLCC1|10	321
contig326135|TMEM223|11	404
contig322986|C16orf52|6	363
contig155580|USP19|6	276
contig315459|TFIP11|11	421
contig319619|CD163L1|6	416
contig333264|MED7|6	287
contig321057|FAM160A1|11	332
contig113576|GSPT1|6	225
contig217347|TSFM|6	246
contig339220|ITGB8|6	402
contig50028|MTX2|6	378
contig316914|ADRBK2|6	169
contig328092|PLEKHO1|11	358
contig190439|DONSON|11	211
contig319648|RDBP|9	339
contig155534|ETNK1|8	254
contig131960|CCDC59|11	406
contig194781|SEMA4B|11	396
contig202716|FIG4|9	187
contig320466|RIMBP2|11	293
contig150048|CHRND|6	250
contig216082|LAMA2|6	362
contig343084|CSRP2|6	306
contig571915|ARHGEF6|6	207
contig203967|NCAPG2|12	210
contig210214|AFG3L2|11	407
contig93608|SKIV2L2|3	306
contig147859|SPON2|6	222
contig205685|CLUAP1|6	234
contig317246|ELOVL4|6	188
contig159625|CHD9|6	190
contig211902|ATP8A1|6	168
contig325958|JMJD8|6	346
contig536327|ODF2|8	314
contig140241|CRMP1|6	238
contig315511|SLC25A18|11	185
contig317507|MED26|11	271
contig206046|ATG4A|6	345
contig318462|RBL1|11	370
contig30227|FUT2|12	316
contig340928|NAGLU|6	251
contig510806|FAM163B|6	308
contig210949|GLB1|6	238
contig322738|KRT6A|9	394
contig322381|FCHO2|11	196
contig203877|EIF3C|6	225
contig202215|SPG7|9	280
contig379207|ABCC3|8	175
contig224238|MMP3|11	356
contig133810|ZNF652|12	363
contig211494|FARP2|8	237
contig314885|GRIP1|8	234
contig208581|PELI1|8	308
contig332007|WDR27|11	261
contig321920|FAM70A|7	331
contig119867|C11orf67|11	371
contig202780|TOB2|8	386
contig318330|SLCO3A1|3	445
contig124754|CRYL1|6	235
contig352763|MYOG|8	209
contig324109|ARSB|7	402
contig162438|RGN|6	344
contig437766|PNPLA6|6	207
contig316095|MYO6|8	295
contig203179|KIAA1429|6	394
contig315051|TAB2|6	364
contig317114|UBE2G1|6	261
contig338238|TMEM221|6	287
contig140921|ZXDA|6	407
contig354481|ARPC5L|6	223
contig315445|GRAMD3|12	354
contig316807|MYOT|11	328
contig551149|MTF1|9	320
contig319917|COG6|5	283
contig328693|LHX9|6	363
contig100896|MYH1|5	322
contig314570|BACH1|12	325
contig164928|ANKRD13D|6	295
contig398883|CISD3|6	225
contig226432|RPL34|8	300
contig513126|NDUFB4|11	313
contig315479|CHTF18|8	439
contig206808|SERHL2|11	437
contig203961|LMBR1|6	227
contig318762|BCL7B|6	280
contig352185|PLAT|11	284
contig316350|GNL3L|11	307
contig102247|TAMM41|6	283
contig219909|CAAP1|6	231
contig317228|XXYLT1|11	301
contig207021|FGFR2|6	187
contig60581|LATS1|6	332
contig638234|SLC17A5|6	191
contig55037|SPCS1|3	261
contig188955|GDAP1L1|6	258
contig315571|PDE2A|2	303
contig474054|SLC2A10|8	424
contig315281|KLHL28|6	266
contig327578|SDR39U1|11	270
contig135661|ENDOU|11	208
contig77843|SLC38A4|8	212
contig74452|SLC10A3|11	272
contig91519|RTN4|12	241
contig332719|TF|11	290
contig227787|SNAP29|8	379
contig813506|LOC100508605|8	287
contig318961|TNFAIP8|11	272
contig144329|PIAS4|11	340
contig326989|ANAPC4|8	357
contig319492|PARD3|6	417
contig260164|CHEK1|6	185
contig210163|SLC35B1|6	233
contig324791|FAM58A|6	428
contig189667|KBTBD5|6	273
contig146525|NEDD1|7	228
contig117691|XRRA1|11	345
contig343867|LANCL3|8	156
contig316800|PJA2|12	272
contig106313|VCAN|11	316
contig204322|PHF14|6	301
contig320839|TGFBR3|11	277
contig213029|CRIP3|6	277
contig156640|PRKCI|11	295
contig322221|HTATSF1|3	348
contig321144|RSPH3|6	285
contig180129|PSTPIP1|8	209
contig314244|TUSC2|7	363
contig511408|PDE3A|6	261
contig312780|CD200|11	256
contig155880|TOLLIP|6	182
contig318276|SLC11A1|9	269
contig334616|ARMC10|6	258
contig144319|MFAP3|11	358
contig328207|SLC30A2|8	294
contig325577|IDH2|2	261
contig328603|CPPED1|11	398
contig324758|BRD1|12	207
contig189859|UFL1|6	355
contig319291|FAM50A|3	347
contig222285|N6AMT1|6	438
contig89768|C14orf135|11	367
contig60003|NME1|11	296
contig95976|PARP9|11	284
contig188999|GBE1|2	315
contig196591|ACP6|8	311
contig322911|SNX5|3	345
contig82254|GGPS1|6	204
contig319645|PLA2G4F|11	338
contig322125|LRIG3|8	229
contig156094|DAB2|11	268
contig157114|KIFAP3|6	164
contig32774|TOP1|4	242
contig183723|JMJD7|6	258
contig40362|RAB27B|6	282
contig202060|RELB|11	253
contig314894|UBP1|2	335
contig325826|KCNMA1|6	246
contig135022|IFI44L|11	261
contig337397|TRPC4|8	303
contig316038|KIAA0226L|12	189
contig324058|FAM91A1|3	225
contig506539|ESR2|11	194
contig320620|DNAI1|8	300
contig324627|TIMM50|8	251
contig226852|VTI1A|6	151
contig319665|ARHGAP23|9	350
contig328149|TMEM17|11	324
contig109369|SURF6|8	364
contig770238|MAPK8IP2|6	157
contig141203|CIR1|6	235
contig327490|FAM63A|11	166
contig316395|IFT80|6	266
contig131708|SH3BGR|8	295
contig92198|PCGF1|6	361
contig48964|HNRNPC|6	239
contig203701|SEMA4D|11	276
contig133356|PAM16|8	402
contig349828|DBX2|11	177
contig77209|TMEM222|6	265
contig328281|SNTB2|8	268
contig326393|DIP2B|6	363
contig315792|C17orf75|11	299
contig315901|CLU|11	299
contig218748|DGKD|3	264
contig322684|RIOK2|11	337
contig206156|RAB7A|6	400
contig353166|TMEM47|6	332
contig31881|TRIM39-RPP21|11	415
contig162973|TTLL1|2	209
contig323217|RFXANK|6	366
contig71030|OGDH|11	160
contig145560|ARPC5|6	292
contig342282|LRRC27|11	157
contig328329|KCNJ11|12	277
contig156886|FAM48A|2	310
contig61884|CABIN1|11	226
contig89719|MRC1|8	388
contig193957|CENPN|9	169
contig437899|GAD1|6	193
contig317313|LRWD1|11	262
contig126035|ANKRD42|6	234
contig368768|HS3ST3B1|8	220
contig188973|SLC22A17|12	327
contig212460|CCDC108|11	323
contig62476|CXorf23|11	218
contig154168|DRD4|6	314
contig158690|TMEM66|6	224
contig98077|TMED2|8	225
contig157938|RIPK1|6	330
contig203547|MGAT4B|6	327
contig203934|SYNE1|8	237
contig323908|SURF4|6	264
contig314714|ENTPD2|6	429
contig106755|FAM18B1|4	221
contig202993|NNT|9	170
contig208389|AKTIP|6	203
contig322197|EHBP1|6	380
contig316578|SEC23A|8	235
contig334908|HDAC9|8	255
contig208435|BCL2L12|9	225
contig205215|PIN4|8	377
contig204448|DCUN1D4|8	308
contig315332|ZNRF2|6	366
contig798762|KLHDC1|8	189
contig563593|E2F5|8	162
contig315220|CANX|3	221
contig340331|PALM2|8	432
contig323669|GNA14|6	185
contig88768|MCFD2|6	319
contig237334|ASCC3|6	199
contig209964|NEDD9|9	230
contig328527|PPM1L|6	311
contig315188|TTK|6	396
contig315619|USP1|11	293
contig317732|LIG4|6	303
contig156071|USP5|1	300
contig332240|PPIL6|8	169
contig49814|LSM14B|8	235
contig131595|ALDH1A3|11	341
contig189963|GCN1L1|5	317
contig277482|BCL7A|8	162
contig201508|PLD3|11	352
contig214402|C14orf45|6	286
contig41092|POSTN|6	303
contig316498|LPHN3|8	425
contig343915|SSH1|11	178
contig332267|SNRPA|9	243
contig206050|MMP16|6	284
contig148804|TIMM21|11	300
contig205092|PFKM|11	273
contig317835|C4orf29|6	349
contig139923|ILF3|9	231
contig93579|SLC6A9|6	279
contig317564|OSTM1|8	311
contig240376|MAP2K7|6	313
contig323307|ADSL|6	410
contig317242|CDT1|6	319
contig148398|ATG3|3	271
contig157838|AIFM2|8	201
contig112990|PTPMT1|11	163
contig320800|EIF4G3|8	244
contig317314|PCF11|11	209
contig206200|UBE3C|6	245
contig156748|NAA25|6	295
contig28746|SDPR|11	367
contig387674|C1QL2|6	429
contig217977|EN2|6	312
contig219275|LCMT2|11	415
contig319140|PSMD5|8	379
contig205876|RNF31|7	319
contig106371|FARSB|6	384
contig467027|TSSK4|8	433
contig347756|TEKT4|11	397
contig317661|ASF1B|6	241
contig205305|CC2D1A|9	268
contig189697|STXBP6|6	170
contig314735|USP12|2	307
contig350287|DNAH9|6	387
contig330637|ITM2C|7	434
contig314640|CYTH2|6	246
contig141483|CHMP3|1	387
contig318010|DNAJC6|6	174
contig314542|PRSS35|11	432
contig64439|PATL1|11	326
contig329515|ENKUR|11	266
contig317219|LACTB|11	232
contig145223|PTPN13|11	337
contig203317|RANBP9|2	329
contig324840|DEXI|11	200
contig202663|USP8|11	301
contig361927|11-Mar|6	157
contig319861|VPS13D|6	327
contig316149|NBAS|6	279
contig34189|CCT3|6	396
contig203997|RBM42|6	379
contig322570|TXLNB|8	351
contig134811|TMEM44|11	435
contig1029026|ITGB6|6	239
contig318224|OTOP2|11	290
contig157604|MED22|6	207
contig202842|PARP14|11	384
contig214416|EXOSC6|11	363
contig521794|ADAD2|11	285
contig217737|AP3S1|6	337
contig380217|RPS5|6	207
contig214224|SLC37A2|7	392
contig330727|CCDC146|11	242
contig316772|COBRA1|6	355
contig113793|EVL|8	408
contig203883|ALPL|11	369
contig420447|HES4|8	350
contig317208|FBXO34|11	277
contig219987|HYAL3|8	369
contig319783|ASPN|12	392
contig201680|POF1B|8	317
contig318816|GNAZ|6	221
contig314605|CEP192|11	281
contig105227|RNF220|6	349
contig94352|ATP11B|3	312
contig420888|EDAR|2	395
contig91429|CRABP2|6	236
contig322400|VWA1|11	286
contig189059|HEXA|11	182
contig209197|THEG|12	441
contig409736|DUSP4|6	157
contig321325|CDH20|6	311
contig314932|MPPE1|6	391
contig204529|ACSBG1|9	242
contig118943|CD247|6	275
contig214090|MAN2A1|6	301
contig191593|RBAK|11	275
contig98122|HSPB7|6	296
contig496907|JPH3|6	381
contig312479|CDK11B|6	239
contig353120|CFL2|8	306
contig161358|PDK3|3	400
contig131858|ZCCHC17|8	271
contig566999|MXD3|11	363
contig191447|PHLDA3|8	346
contig167945|SRPRB|6	298
contig213306|F11|11	311
contig783293|FMNL3|6	151
contig137027|ALG14|8	186
contig329933|ZNF510|11	230
contig353368|RERE|6	309
contig316245|SOGA1|11	334
contig107727|MRPS18A|6	309
contig203054|ESYT2|11	339
contig336911|APOD|8	362
contig145771|CSPG5|11	252
contig136031|MTSS1|11	310
contig317199|BAG4|9	382
contig326555|LPPR5|8	259
contig647403|DNMBP|6	290
contig112887|CAV2|2	303
contig58285|MPZ|11	298
contig328826|LGI2|6	162
contig326837|SULT4A1|3	314
contig318573|SYNPR|8	298
contig183583|CENPK|8	237
contig145435|MAP2K4|7	280
contig215166|BRD9|6	298
contig316244|SPICE1|11	314
contig250203|TRIM50|8	230
contig316900|SCLT1|11	259
contig106762|FAM172A|8	291
contig321483|RMND5A|6	337
contig320061|TCF19|11	325
contig167739|ACVR1B|6	241
contig202944|COL6A1|11	310
contig319884|USP33|6	298
contig318526|IGFALS|11	278
contig326763|TMEM45A|11	258
contig314509|YTHDF3|12	345
contig317021|PPM1B|5	372
contig224749|MRPS18B|11	196
contig82837|UGP2|6	249
contig735047|GNG5|7	204
contig245364|NOXO1|8	308
contig155626|ATP2B2|8	305
contig341368|DDR1|3	233
contig159588|DAZAP1|11	214
contig188679|DSEL|12	319
contig135333|INTS7|7	274
contig316511|C17orf61|8	354
contig144469|STK19|8	261
contig122300|VAT1|8	193
contig331113|ZNF518B|11	371
contig183257|ZFAND2B|8	298
contig88999|RNGTT|5	236
contig206941|ZNF784|11	395
contig314964|CHMP5|6	191
contig208321|RAB27A|8	353
contig352861|EPS8L1|11	277
contig185541|TBC1D8|11	174
contig99221|HADHB|11	367
contig314755|TOR1A|11	335
contig324048|REP15|11	240
contig159238|PPTC7|8	229
contig316153|CYP20A1|6	414
contig314510|RAB5C|6	293
contig204918|MSMO1|8	347
contig126048|PLK3|6	315
contig316297|PHLPP1|11	268
contig215239|CEP112|6	188
contig224304|C1QTNF4|11	316
contig157080|PRSS16|11	208
contig335907|MMP17|8	365
contig205407|HDC|11	319
contig325993|ATP6V1C2|7	342
contig320353|KLHDC4|6	334
contig391899|BRI3BP|6	174
contig183307|CBR1|11	288
contig204189|CTSL2|7	270
contig100813|PIK3R1|2	185
contig141171|CAST|6	312
contig497757|TBX6|11	309
contig219772|SURF2|11	369
contig340000|C11orf30|11	275
contig314433|GSK3B|2	332
contig192453|RAB20|12	339
contig365045|KRT17|6	277
contig337541|KLHDC9|11	257
contig237720|BRSK2|6	174
contig194339|PTGR1|8	194
contig315099|HARS|11	432
contig314951|IMPDH1|8	308
contig314459|TM9SF4|9	308
contig108349|ALDH3A1|11	274
contig206586|COG1|6	288
contig236495|RFX4|6	223
contig321002|FSTL4|6	154
contig191893|MKRN2|6	313
contig390794|EIF4EBP1|6	205
contig321613|DPP8|3	389
contig325970|ACADM|6	253
contig204090|ING3|2	363
contig189151|ELMOD1|5	241
contig314512|CORO1C|8	235
contig321246|GSR|6	229
contig42421|RBMXL1|1	192
contig371164|POFUT1|8	244
contig189653|BLCAP|6	370
contig323155|TM6SF1|8	345
contig331588|IL1B|8	367
contig206913|CCDC22|6	333
contig202126|DNTTIP2|12	323
contig336072|NAB1|8	176
contig317485|DHX30|11	209
contig206716|PPP1R12C|11	334
contig316553|GPN1|6	203
contig217881|METTL21D|8	193
contig316825|NRP2|11	279
contig314877|PDPR|11	226
contig181333|TXNL1|6	171
contig190397|NAPB|3	261
contig243787|TRAPPC2L|8	274
contig321365|FAM83C|11	261
contig315223|PELI3|6	351
contig341065|PKD1|12	312
contig316981|SF3A3|11	323
contig65594|NUP35|6	201
contig319480|KIAA0947|11	233
contig168368|RPS3|6	226
contig315189|SUV420H1|6	326
contig204993|SECISBP2|11	314
contig139806|STAM2|11	223
contig544895|ATP5E|11	159
contig829032|C7orf55|11	190
contig470622|MYRIP|6	158
contig210373|ARPC1B|11	218
contig319300|ATP6V1C1|3	389
contig350449|AQP3|7	217
contig320685|ECSIT|11	348
contig316624|PTPN6|7	296
Mex_NM_000999_Contig_1|RPL38|8	268
contig340766|C21orf59|7	221
contig340316|PPIE|6	312
contig332100|ANKRD16|11	330
contig207309|MSS51|6	282
contig379913|TMEM52|11	276
contig322390|TIGD3|11	355
contig201927|RGS4|11	252
contig224605|THG1L|11	239
contig373578|SH2B2|11	174
contig315335|CRIM1|6	192
contig204584|ACOT9|8	167
contig527302|MAP4K2|11	297
contig316332|HINT3|8	317
contig322177|AATF|8	334
contig318831|CYP27C1|11	289
contig314410|G3BP2|6	318
contig327159|ANO7|6	317
contig444073|COX10|6	261
contig204916|NUP133|7	324
contig337169|AVPR1A|11	333
contig319477|VMA21|8	334
contig316636|COG7|6	359
contig108415|SMPDL3A|11	398
contig133935|PTGS2|11	283
contig107255|RUNX1|6	296
contig142299|PSMD7|8	202
contig156134|CNNM3|6	166
contig331948|CBR4|6	288
contig434047|RPL35|2	281
contig351889|NSMCE4A|11	423
contig316597|KATNA1|6	333
contig314972|PROM1|11	246
contig477291|LAMA5|11	164
contig338673|FAT2|11	222
contig42402|SETD4|8	347
contig901824|RASSF3|6	237
contig639074|TFAP2B|8	339
contig112967|NFIB|11	243
contig134865|C5orf24|6	228
contig117782|PSMD14|8	409
contig317218|LONP1|11	340
contig318307|STK31|11	232
contig329590|GC|8	189
contig322720|HPRT1|6	420
contig413459|SCARA5|6	340
contig160219|ZCCHC4|11	267
contig322384|SLC35A1|6	255
contig329232|GRIN3A|6	233
contig328095|HIVEP3|11	432
contig318278|HSPA12B|6	212
contig317353|ADAMTS2|6	215
contig183051|ZFR|11	277
contig918922|KCNMB3|8	191
contig183112|FZD2|6	280
contig316612|ZFP2|8	206
contig346650|PRDM16|8	169
contig325375|ATF6|11	287
contig204753|MMP19|11	286
contig139986|OTOP1|9	218
contig316092|PRPSAP1|11	320
contig155551|SPPL2A|11	256
contig315485|KIAA0368|3	344
contig204606|NUDT21|6	265
contig317867|ZNF420|8	278
contig756689|ICK|12	287
contig317338|RBM12B|12	302
contig314917|LMAN1|6	213
contig315636|ZNF189|11	248
contig212040|APOA1BP|11	197
contig315548|NSFL1C|11	172
contig94307|TSPAN18|8	331
contig158443|SATB1|11	257
contig201718|SPIN1|6	245
contig326007|ODZ2|8	254
contig347448|EOMES|8	333
contig321697|CKAP4|11	281
contig318654|DGKQ|6	178
contig188887|PTEN|11	227
contig49604|CDK1|6	342
contig113570|ABCC5|7	277
contig317144|SLC7A3|12	314
contig319378|CORO2B|8	192
contig145468|EFHB|11	205
contig652807|FAM118A|11	282
contig340821|WIBG|8	281
contig332840|C4orf37|7	384
contig330328|B4GALT7|11	356
contig315101|CCDC66|11	389
contig150849|ARSG|11	240
contig987149|MAGI3|6	243
contig345155|PHC3|11	241
contig526118|GPX3|6	266
contig329022|GCFC2|11	324
contig330299|NR1D2|11	208
contig328848|LIN7B|6	259
contig315726|STX5|6	317
contig324587|C10orf88|11	249
contig318091|NEIL1|11	336
contig315949|DDX19B|6	340
contig315678|NNMT|12	389
contig212109|PEX2|11	308
contig315836|C6orf106|11	193
contig213279|GRAP|11	354
contig96099|GDI2|6	342
contig209214|SH3YL1|11	220
contig324710|FECH|6	376
contig315312|NCAPG|11	238
contig471327|RNF144B|8	359
contig86410|SGSM3|8	196
contig314619|PTPRA|3	262
contig163289|GPD2|2	410
contig155598|CLIP1|6	220
contig321715|AGXT2|6	394
contig101408|HEXB|8	262
contig327607|RHOG|11	283
contig205170|BAG6|11	387
contig192551|RPF2|6	410
contig205590|ABCB7|7	263
contig410657|RPS2|6	171
contig36240|MAP4|11	321
contig184701|S100A11|8	281
contig155853|PRDM4|11	311
contig775424|JHDM1D|3	317
contig218886|CUZD1|11	258
contig315824|PUM1|3	387
contig314609|IGFBP4|6	265
contig131571|ALOX15B|11	309
contig389488|HCRT|11	335
contig317887|HELQ|8	224
contig215538|FAM162A|11	278
contig193743|THBS3|8	244
contig317438|HCRTR2|11	302
contig316398|RNF121|4	380
contig62171|PIK3CB|6	180
contig317888|RNF41|3	347
contig162009|UNC45A|6	349
contig513181|FAM150A|11	358
contig210471|FAM69B|6	352
contig196401|ALKBH3|6	245
contig140091|ARNTL|6	240
contig316000|ATAD2|11	242
contig61053|EIF3J|6	338
contig184095|LOXL1|8	417
contig350047|GLYATL2|11	348
contig326855|ANAPC1|7	254
contig318196|LMO4|6	159
contig340972|CLSPN|6	288
contig157353|SRPR|11	211
contig204808|PRLR|11	394
contig429621|RAB43|6	185
contig216712|DTNBP1|3	262
contig132933|YTHDC1|9	348
contig139701|PTN|11	358
contig208870|DENND4A|6	293
contig318235|PUS1|11	326
contig316133|ANO9|6	248
contig318354|RIMKLB|8	317
contig104967|KHDRBS1|8	264
contig321955|CILP|11	408
contig173981|IRF5|6	205
contig123031|PHTF1|11	401
contig471994|GPR88|9	158
contig317064|LPAR1|11	253
contig217351|EPHB2|8	152
contig315075|PAPLN|11	395
contig495557|GREM2|6	365
contig191465|POLR2M|8	285
contig167170|DNAJB2|6	243
contig189783|DNAJC7|2	400
contig140121|GNG10|8	313
contig927886|MAST1|3	186
contig326262|PDCD2|11	346
contig314871|SKI|8	278
contig203757|TMC7|11	321
contig314327|C8orf80|11	357
contig230629|ZNHIT2|12	240
contig611921|COQ3|11	245
contig316915|APEH|7	285
contig318129|KIAA0913|12	247
contig340754|WDR92|9	218
contig318656|TMEM2|11	254
contig318049|TRIM66|9	283
contig183695|KIAA1715|11	219
contig316712|MCU|6	200
contig316385|ORMDL2|6	241
contig190045|DDB2|8	193
contig314980|PPP2R5A|11	347
contig314785|HGD|8	346
contig159844|TMBIM6|8	247
contig331345|C2CD2|9	262
contig330296|PAIP1|6	222
contig189811|AIM1|11	207
contig774252|MED13L|6	288
contig170405|MRPS6|6	183
contig39833|QARS|3	203
contig314486|CUL4B|3	256
contig318290|GPKOW|6	276
contig320079|IBA57|11	214
contig160403|FGD4|6	390
contig210303|NLGN4X|8	376
contig204274|NOP2|11	222
contig183160|KIAA2013|11	431
contig113339|ASAP1|3	246
contig76589|ECM2|8	327
contig157493|PREPL|8	324
contig637684|GLTSCR1|3	224
contig356405|C1orf88|6	283
contig387357|ADORA1|11	270
contig316054|EXOC6|8	221
contig204906|UHRF1|9	323
contig189715|XBP1|11	294
contig558609|ERCC6L|11	280
contig326016|CNPY2|8	342
contig317455|L3MBTL3|9	236
contig122737|REXO4|6	411
contig391213|KIF18A|8	168
contig328803|SFT2D2|9	185
contig64683|GFPT1|3	241
contig352630|DCTPP1|12	336
contig319208|SYDE2|6	269
contig314345|ARPC2|11	383
contig314432|MNT|6	264
contig48019|FLNA|6	307
contig315766|TTC39C|6	388
contig108720|TMEM106B|6	285
contig314958|UBE2Z|11	244
contig229588|FMNL2|3	182
contig319757|BANP|6	240
contig341013|ACSL6|7	171
contig324102|LAP3|5	337
contig157552|FITM2|11	264
contig314933|UBE3A|6	282
contig203372|QRICH1|7	228
contig316340|ZUFSP|9	215
contig316017|IPPK|3	281
contig138372|LOC285095|11	373
contig321824|REEP5|11	340
contig88074|ATXN3|6	204
contig206580|NEFL|6	367
contig220317|LOC100506049|11	388
contig207115|POGLUT1|6	341
contig88728|LOC100509525|11	314
contig212083|NAT2|11	272
contig1027454|MTUS2|8	188
contig327880|COQ2|8	249
contig209833|AGAP1|6	253
contig158418|CPSF4|11	225
contig320284|WDR49|12	356
contig320687|MYOZ1|9	258
contig183855|RASAL2|6	290
contig209158|RICTOR|6	209
contig106905|TMEM205|11	160
contig328921|NMRAL1|11	247
contig316563|SYNE2|11	351
contig232667|MYL7|6	334
contig314480|VIL1|11	306
contig189469|FADS1|9	408
contig318768|TRAM2|6	321
contig84782|DKK2|8	367
contig204183|NDC80|9	334
contig206530|RNF182|11	310
contig381084|TMEM80|12	450
contig207117|ACAN|11	180
contig359285|FAM53C|11	358
contig322693|C6orf72|11	336
contig320324|PIGZ|6	258
contig315589|DNAJC13|6	382
contig146075|ITGA11|6	201
contig315183|ZFP64|8	308
contig319887|NEURL1B|11	382
contig351529|DNALI1|6	331
contig201904|UPF1|6	217
contig633248|KCNK2|2	259
contig202104|GLCCI1|6	335
contig316154|FBXW11|6	321
contig367641|MTMR10|6	181
contig364538|ITGB1BP3|6	405
contig321586|ABRA|9	363
contig156365|RAB3GAP2|9	229
contig203578|CBX2|6	184
contig329145|TYMS|6	277
contig314237|TAOK1|11	264
contig316562|EIF3A|6	377
contig330107|TAGAP|12	245
contig316458|SRP54|3	222
contig188831|C1QA|11	239
contig319104|CPNE3|6	277
contig320265|CLCN5|6	234
contig147273|XYLB|6	366
contig201912|TET3|11	261
contig318497|DCAF12|6	256
contig206245|LRRC29|11	290
contig335824|GXYLT2|11	397
contig430814|CYFIP2|6	399
contig389728|ZDHHC18|8	277
contig201571|ZNF35|8	234
contig135927|PAFAH1B3|6	205
contig315991|SCYL3|11	291
contig316415|UNG|6	187
contig336064|CCDC109B|11	321
contig314624|TTC14|6	281
contig140039|HSPA8|6	281
contig203706|IQCA1|12	214
contig319604|SAMD1|11	253
contig329558|PIGK|3	278
contig314277|RAB1A|11	280
contig94176|ECHS1|3	294
contig121157|EEF1B2|7	201
contig316886|TFDP1|11	355
contig331202|PCLO|8	213
contig133829|FAM54B|11	278
contig157408|FBXW12|6	179
contig321991|TMEM35|11	255
contig666827|TMEM194B|11	226
contig210528|C17orf90|11	237
contig86135|EIF3K|1	265
contig319072|HAUS5|11	355
contig255523|DNASE2|8	379
contig207751|PREP|8	432
contig214146|IGFBP3|8	217
contig322707|RGS13|11	347
contig183033|ELOVL1|6	333
